060916_03_b_dynamic_02.c3d,060916_03,2,R,Hip Flex Ext,48.47062,3.4998,28.8797164925
060916_03_b_dynamic_02.c3d,060916_03,2,R,Hip Ab Adduct,10.79157,-0.51287,6.93782895522
060916_03_b_dynamic_02.c3d,060916_03,2,R,Hip Rotation,13.16466,-2.34554,6.93249761194
060916_03_b_dynamic_02.c3d,060916_03,2,R,Knee Flex Ext,65.81932,0.99086,19.7904671642
060916_03_b_dynamic_02.c3d,060916_03,2,R,Knee Valg Var,1.57033,-8.86476,-3.72372067164
060916_03_b_dynamic_02.c3d,060916_03,2,R,Knee Rotation,-7.05875,-30.99322,-15.0102928358
060916_03_b_dynamic_02.c3d,060916_03,2,R,Dorsi Plan Flex,12.95258,-20.07047,1.21573141791
060916_03_b_dynamic_02.c3d,060916_03,2,R,Foot Rotation,9.55648,-3.96852,0.60484641791
060916_03_b_dynamic_02.c3d,060916_03,2,R,Foot Progression,-5.2707,-25.27971,-13.0116152239
060916_03_b_dynamic_04.c3d,060916_03,4,L,Pelvic Tilt,22.74352,19.31366,21.0175907353
060916_03_b_dynamic_04.c3d,060916_03,4,L,Pelvic Obliquity,6.1584,0.99231,3.61415882353
060916_03_b_dynamic_04.c3d,060916_03,4,L,Pelvic Rotation,11.9065,-0.41565,6.55123125
060916_03_b_dynamic_04.c3d,060916_03,4,L,Hip Flex Ext,44.05971,-1.33279,23.2314471324
060916_03_b_dynamic_04.c3d,060916_03,4,L,Hip Ab Adduct,10.29425,-0.15018,5.58115411765
060916_03_b_dynamic_04.c3d,060916_03,4,L,Hip Rotation,-5.23007,-21.23229,-13.3692091176
060916_03_b_dynamic_04.c3d,060916_03,4,L,Knee Flex Ext,58.07498,-0.86496,14.1229593382
060916_03_b_dynamic_04.c3d,060916_03,4,L,Knee Valg Var,2.83508,-1.03902,0.954111397059
060916_03_b_dynamic_04.c3d,060916_03,4,L,Knee Rotation,5.04198,-9.10447,-4.39139529412
060916_03_b_dynamic_04.c3d,060916_03,4,L,Dorsi Plan Flex,12.22218,-13.39466,4.75688507353
060916_03_b_dynamic_04.c3d,060916_03,4,L,Foot Rotation,-8.6819,-21.24086,-12.11383875
060916_03_b_dynamic_04.c3d,060916_03,4,L,Foot Progression,-8.77409,-28.93088,-22.0585642647
060916_03_b_dynamic_04.c3d,060916_03,4,R,Pelvic Tilt,22.74352,19.19597,20.757449927
060916_03_b_dynamic_04.c3d,060916_03,4,R,Pelvic Obliquity,-1.81438,-6.54335,-3.89668927007
060916_03_b_dynamic_04.c3d,060916_03,4,R,Pelvic Rotation,0.41565,-13.59908,-8.12790781022
060916_03_b_dynamic_04.c3d,060916_03,4,R,Hip Flex Ext,46.91892,2.20982,26.8396420438
060916_03_b_dynamic_04.c3d,060916_03,4,R,Hip Ab Adduct,10.73895,-0.20501,6.37772963504
060916_03_b_dynamic_04.c3d,060916_03,4,R,Hip Rotation,12.68199,-2.411,6.7476610219
060916_03_b_dynamic_04.c3d,060916_03,4,R,Knee Flex Ext,64.79498,-3.21039,17.6268891971
060916_03_b_dynamic_04.c3d,060916_03,4,R,Knee Valg Var,2.19653,-7.14495,-3.16626927007
